F&M Bancorp
Citizens Bancshares Inc
National Penn Bancshares
Fourth Financial Corp
First Commercial Corp
Compass Bancshares Inc
Dauphin Deposit Corp
CNB Bancshares Inc
CoreStates Financial Corp
First Virginia Banks Inc
First Commerce
Fifth Third Bancorp
Magna Group Inc
Union Planters Corp
Fourth Financial Corp
Boatmen's Bancshares
Premier Bancorp
PNC Bank Corp
First Tennessee National Corp
Worthen Banking
Mercantile Bancorp
AmSouth Bancorp
Sterling Bancshares Inc
Colonial BancGroup Inc
CoreStates Financial Corp
AmSouth Bancorp
One Valley Bancorp of WV
First Interstate Bancorp
AmSouth Bancorp
First National Bancorp
Keystone Finl
Union Planters Corp
GAB Bancorp
Michigan Financial Corp
WesBanco Inc
Shawmut National Corp
First Fidelity Bancorp
First Fidelity Bancorp
Old Natl Bancorp
Sterling Bancshares Inc
Omega Financial Corp
First United Bancshares Inc
Independent Bank Corp
BancFirst Corp
Suffolk Bancorp
F&M Bancorp
Bank South Corp
California Bancshares Inc
Bank South Corp
Comerica Inc
KeyCorp
First Commonwealth Finl Corp
NationsBank Corp
Zions Bancorp
Marshall & Ilsley
Bank of Boston Corp
First Bank Sys
Union Planters Corp
Society Corp
Old Natl Bancorp
BankAmerica Corp
New Milford Bank & Trust Co
Peoples First Corp
Ambanc Corp
First United Bancshares Inc
Synovus Financial Corp
Central Bancshares of South
Magna Group Inc
Old Kent Finl Corp
Old Natl Bancorp
BANC ONE Corp
Hibernia Corp
Hibernia Corp
Boatmen's Bancshares
Trans Finl
First Commercial Corp
CNB Bancshares Inc
TriCo Bancshares
First Finl Bancorp
First Union Corp
Crestar Finl Corp
CVB Financial Corp
Zions Bancorp
CoreStates Financial Corp
First Chicago Corp
First Bancorp
Harleysville National Corp
Mellon Bank Corp
Hibernia Corp
Fifth Third Bancorp
BB&T Financial Corp
Deposit Guaranty
Premier Bancorp
Provident Bankshares Corp
First Interstate Bancorp
Mid Am Inc
Intercontinental Bank
F&M National
UJB Financial Corp
Fulton Financial Corp
BOK Financial Corp
Trans Finl
First Banks Inc
Regions Financial Corp
F&M National
Central Bancorp
CBT Corp
Jefferson Bankshares Inc
Fifth Third Bancorp
First Citizens Bancshares
United Carolina Bancshares
Keystone Finl
California State Bank
First National Bancorp
Union Planters Corp
BankAmerica Corp
Trans Finl
Bank South Corp
Northwest Illinois Bancorp
Firstar Corp
AMCORE Financial Inc
AmSouth Bancorp
First Commerce Bancshares Inc
GBC Bancorp
Signet Bkg Corp
Bank Holding Co
Premier Bancorp
Peoples First Corp
Bank of Boston Corp
SJNB Financial Corp
First National Bancorp Inc
Capital Bancorporation Inc
Allied Bankshares Inc
First Bancorp of Ohio
Heritage Financial Services
FirsTier Financial Inc
Regions Financial Corp
Regions Financial Corp
First Fidelity Bancorp
Bank South Corp
First Commonwealth Finl Corp
Trustmark Corp
Community Bancorp Inc NY
Mercantile Bankshares Corp
First Tennessee National Corp
AmSouth Bancorp
First Empire State Corp
Comerica Inc
First Commercial Corp
Citizens Bancshares Inc
Susquehanna Bancshares Inc
First of Amer Bk
Fourth Financial Corp
Colonial BancGroup Inc
Barnett Banks
First Interstate Bancorp
PAB Bankshares Inc
United Community Banks Inc
Magna Group Inc
ValliCorp Holdings Inc
Mellon Bank Corp
Fleet Financial Group Inc
Banknorth Group Inc
Associated Banc-Corp
BOK Financial Corp
First Commerce
California Bancshares Inc
First Banks Inc
Boatmen's Bancshares
Surety Capital Corp
CNB Bancshares Inc
First Commercial Corp
First Commerce
Hibernia Corp
Regions Financial Corp
Deposit Guaranty
First Commerce
City Holding Co
Premier Bankshs
First Fidelity Bancorp
First of Amer Bk
Franklin Bancorp
Commerce Bancshares Inc
Compass Bancshares Inc
ValliCorp Holdings Inc
NationsBank Corp
Intercontinental Bank
KeyCorp
BB&T Financial Corp
Commerce Bancshares Inc
North Fork Bancorp
Old Natl Bancorp
First of Amer Bk
KeyCorp
First Virginia Banks Inc
Union Planters Corp
First Bank Sys
Mercantile Bancorp
Community First Bankshares
Hancock Holding Co
Regions Financial Corp
First Citizens Bancshares
AMCORE Financial Inc
First Fidelity Bancorp
Natl City Corp
First Citizens Bancshares
Westamerica Bancorp
Century South Banks Inc
First United Bancshares Inc
California State Bank
Firstar Corp
First Interstate Bancorp
BB&T Financial Corp
First Interstate Bancorp
Bank of Suffolk
AMCORE Financial Inc
Union Bank
Synovus Financial Corp
Hibernia Corp
Mid Am Inc
Chittenden Corp
Pinnacle Banc Grp
Boatmen's Bancshares
Natl City Bancshares Inc
Hancock Holding Co
Old Kent Finl Corp
Norwest Corp
Firstar Corp
First Michigan Bank Corp
Crestar Finl Corp
First Citizens Bancshares
Meridian Bancorp Inc
KeyCorp
Synovus Financial Corp
One Valley Bancorp of WV
Triangle Bancorp
Citizens Banking Corp
Fourth Financial Corp
Triangle Bancorp
Norwest Corp
Hibernia Corp
Mercantile Bancorp
Old Natl Bancorp
First Tennessee National Corp
Triangle Bancorp
Community First Bankshares
Norwest Corp
Commerce Bancshares Inc
Compass Bancshares Inc
Pikeville Natl
Pikeville Natl
Boatmen's Bancshares
FCNB Corp
Comerica Inc
Synovus Financial Corp
Hudson United Bancorp
Ambanc Corp
Carolina First Corp
Southeastern Banking Corp
Valley National Bancorp
CNB Bancshares Inc
First Tennessee National Corp
Regions Financial Corp
Mason-Dixon Bancshares
Chase Manhattan Corp
Washington Trust Bancorp
Commercial Bancorp Inc
Centura Bank Inc
Commerce Bancshares Inc
First Banks Inc
Hibernia Corp
First Finl Bancorp
BancFirst Corp
Simmons First Natl Corp
Boatmen's Bancshares
Carolina First Corp
Boatmen's Bancshares
Natl City Bancshares Inc
F&M National
Westamerica Bancorp
Vectra Banking Corp
Community First Bankshares
Mountain Parks Finl Corp
BancFirst Ohio Corp
Hibernia Corp
Deposit Guaranty
Mercantile Bancorp
Community Bank System Inc
Westamerica Bancorp
Centura Bank Inc
First State Bancorp
Union Planters Corp
First Interstate Bancorp
Mercantile Bankshares Corp
Bremer Financial(Bremer Otto)
SouthTrust Corp
MidSouth Bancorp Inc
Northern Trust Corp
North Fork Bancorp
Keystone Finl
Omega Financial Corp
Aspen Bancshares Inc
Natl City Corp
Western Bank
Hibernia Corp
BancorpSouth Inc
Mercantile Bancorp
United National Bancorp
First Fed Bancshares of Eau Cl
Northern Trust Corp
Fulton Financial Corp
Hudson United Bancorp
Mercantile Bancorp
SouthTrust Corp
First Union Corp
First Tennessee National Corp
First American Corp
Fleet Financial Group Inc
Old Natl Bancorp
First Interstate Bancorp
United Bankshares Inc
New England Cmnty Bancorp
City Holding Co
Colonial BancGroup Inc
Associated Banc-Corp
First Commerce
BayBanks
Bank of New York Co Inc
CU Bancorp
Colonial BancGroup Inc
Natl City Bancshares Inc
California Bancshares Inc
First Place Financial Corp
Mountain Parks Finl Corp
Merchants Bancorp
Vectra Banking Corp
Simmons First Natl Corp
Premier Bancorp
Comerica Inc
Triangle Bancorp
ValliCorp Holdings Inc
First Commerce
Deposit Guaranty
Pinnacle Financial Svcs Inc
First Commercial Corp
FCNB Corp
Eldorado Bancorp
First Finl Bancorp
First Commercial Corp
First Interstate Bancorp
Barnett Banks
Alabama Natl BanCorp
Century South Banks Inc
Pikeville Natl
Hibernia Corp
Charter Bancshares Inc
BancorpSouth Inc
First Union Corp
Union Planters Corp
BancFirst Corp
Habersham Bancorp
Hibernia Corp
NationsBank Corp
Comerica Inc
James River Bankshares Inc
James River Bankshares Inc
Community Banks
First American Corp
Citizens Bancshares Inc
Mercantile Bancorp
PNC Bank Corp
California State Bank
NBD Bancorp
SunTrust Banks Inc
BANC ONE Corp
CoreStates Financial Corp
ValliCorp Holdings Inc
BANC ONE Corp
Mercantile Bancorp
1st United Bancorp
Keystone Finl
UJB Financial Corp
BT Financial Corp
Mercantile Bancorp
First Bank Sys
Great Falls Bancorp
Cullen/Frost Bankers Inc
Regions Financial Corp
1st United Bancorp
FP Bancorp
FP Bancorp
Regions Financial Corp
Suburban Bancshares
Boatmen's Bancshares
Chemical Banking Corp
Natl City Corp
BancFirst Corp
NationsBank Corp
Hibernia Corp
Harleysville National Corp
First Union Corp
UJB Financial Corp
First Charter Corp
Community Bankshares
North Fork Bancorp
Chittenden Corp
Chemical Financial Corp
BancFirst Corp
Republic New York Corp
First Finl Bankshares Inc
Union Bank
Heritage Financial Services
Whitney Holding Corp
North Fork Bancorp
Banknorth Group Inc
Pacific Bank NA
CoreStates Financial Corp
Magna Group Inc
United Carolina Bancshares
George Mason Bankshares Inc
Regions Financial Corp
Regions Financial Corp
Peoples Heritage Finl Group
Fulton Financial Corp
Norwest Corp
Fifth Third Bancorp
First Bank Sys
Fort Wayne Natl Corp
Charter Bancshares Inc
Norwest Corp
First American Corp
Regions Financial Corp
First Merchants Corp
ExecuFirst Bancorp Inc
CNB Bancshares Inc
BT Financial Corp
F&M National
Compass Bancshares Inc
Centura Bank Inc
First Hawaiian Inc
Charter Bancshares Inc
First Hawaiian Inc
Regions Financial Corp
BancFirst Ohio Corp
Bank of Boston Corp
First Financial Corp
Regions Financial Corp
ABC Bancorp
Fleet Financial Group Inc
Mercantile Bancorp
New England Cmnty Bancorp
Colonial BancGroup Inc
Colonial BancGroup Inc
Vectra Banking Corp
ABC Bancorp
F&M Bancorp
Mountain Parks Finl Corp
Firstar Corp
CU Bancorp
Zions Bancorp
Whitney Holding Corp
First Merchants Corp
First Merchants Corp
First Chicago NBD Corp
One Valley Bancorp Inc
NationsBank Corp
Independent Bank Corp
FNB Corp
Deposit Guaranty
Hudson United Bancorp
Horizon Bancorp
First Commercial Corp
WesBanco Inc
US Bancorp
Croghan Bancshares Inc
West Coast Bancorp
First Hawaiian Inc
Regions Financial Corp
Premier Finl Bancorp
First Svgs Bk of WA Bancorp
Regions Financial Corp
Security Banc Corp
Centura Bank Inc
Associated Banc-Corp
Mercantile Bancorp
Union Bankshares Ltd
ValliCorp Holdings Inc
First United Bancshares Inc
Hibernia Corp
F&M Bancorp
Citizens Bancshares Inc
ValliCorp Holdings Inc
ABC Bancorp
Sandy Spring Bancorp Inc
MainStreet BankGroup Inc
Centura Bank Inc
F&M National
Security Banc Corp
Whitney Holding Corp
SouthTrust Corp
Hudson United Bancorp
NationsBank Corp
MainStreet BankGroup Inc
First Commercial Corp
Commercial Bank of New York
City Holding Co
Summit Bancorp
First Finl Bancorp
Cathay Bancorp
Union Planters Corp
Natl City Bancshares Inc
Old Kent Finl Corp
Greater Bay Bancorp
Alabama Natl BanCorp
Triangle Bancorp
Prime Bancorp
Regions Financial Corp
Hancock Holding Co
Hudson United Bancorp
First Banks America Inc
Community First Bankshares
Union Planters Corp
First Finl Bancorp
German American Bancorp
Mercantile Bancorp
Independent Bankshares Inc
North Fork Bancorp
Susquehanna Bancshares Inc
Susquehanna Bancshares Inc
Pacific Capital Bancorp
Colonial BancGroup Inc
Deposit Guaranty
Bank of Granite Corp
1st United Bancorp
Hancock Holding Co
Compass Bancshares Inc
Northern Trust Corp
First Commercial Corp
Glacier Bancorp Inc
F&M Bancorp
Hudson United Bancorp
Southern Natl
ArgentBank
Deposit Guaranty
Mercantile Bancorp
Summit Bancorp
Premier Bankshs
NationsBank Corp
Magna Group Inc
Allied Bankshares Inc
Colonial BancGroup Inc
First Community Financial
Valley National Bancorp
Crestar Finl Corp
Norwest Corp
BostonFed Bancorp Inc
Colonial BancGroup Inc
US Bancorp
Whitney Holding Corp
Regions Financial Corp
Cullen/Frost Bankers Inc
Fulton Financial Corp
SY Bancorp
AMCORE Financial Inc
Natl City Bancshares Inc
Provident Bancorp
CNB Bancshares Inc
First American Corp
Commerce Bancorp
Mercantile Bancorp
First Virginia Banks Inc
Park National Corp
Huntington Bancshares Inc
Southern Natl
Shoreline Financial Corp
Westamerica Bancorp
United National Bancorp
Whitney Holding Corp
FNB Corp
Zions Bancorp
FCFT Inc
Keystone Finl
S&T Bancorp Inc
Mercantile Bankshares Corp
Santa Barbara Bancorp
Regions Financial Corp
Monarch Bancorp
Keystone Finl
Regions Financial Corp
WesBanco Inc
First Commercial Corp
US Bancorp
Deposit Guaranty
BANC ONE Corp
1st United Bancorp
First Finl Bancorp
Compass Bancshares Inc
Community Bankshares Inc
Premier BancShares
Commerce Bancshares Inc
LSB Bancshares
SierraWest Bancorp
Citizens Banking Corp
Carolina First Corp
ML Bancorp
First Commercial Corp
Susquehanna Bancshares Inc
Regions Financial Corp
Colonial BancGroup Inc
United Bankshares Inc
Firstbank Corp
Seacoast Bkg Corp of Florida
Colonial BancGroup Inc
Deposit Guaranty
Pacific Century Financial Corp
New England Cmnty Bancorp
MASSBank Corp
F&M Bancorp
Cascade Financial Corp
Hancock Holding Co
Pinnacle Financial Svcs Inc
Hudson United Bancorp
Lexington B&L Finl Corp
Bank of Commerce
Marshall & Ilsley
Century South Banks Inc
Sterling Bancshares Inc
First United Bancshares Inc
Fulton Financial Corp
US Bancorp
Triangle Bancorp
Gold Banc Corp Inc
Peoples Bancorp
Southwest Bancorp of Texas
Western Bancorp
Area Bancshares Corp
Reliance Bancorp Inc
Huntington Bancshares Inc
Hibernia Corp
FNB Corp
Horizon Bancorp
Provident Financial Group Inc
Zions Bancorp
Fifth Third Bancorp
BankBoston Corp
Hibernia Corp
Premier Finl Bancorp
Indiana United Bancorp
Santa Barbara Bancorp
Carolina First Bancshares
Wachovia Corp
Vectra Banking Corp
Barnett Banks
Abigail Adams National Bancorp
Bank of Los Angeles
First Midwest Bancorp Inc
Crestar Finl Corp
Colonial BancGroup Inc
Peoples Heritage Finl Group
Wachovia Corp
Premier BancShares
MainStreet BankGroup Inc
United Financial Corp
First Charter Corp
Colonial BancGroup Inc
First Banks Inc
Security Bank Holding
Gold Banc Corp Inc
Hibernia Corp
First Union Corp
Colonial BancGroup Inc
Alabama Natl BanCorp
First Banks America Inc
Zions Bancorp
MainStreet BankGroup Inc
Citizens Bancshares Inc
First Banks America Inc
Mercantile Bancorp
FNB Corp
Western Bancorp
Union Planters Corp
First Union Corp
Compass Bancshares Inc
Hudson United Bancorp
Wachovia Corp
FNB Corp
Fulton Financial Corp
Commercial Federal
